1.33514000e+02 1.36729000e+02 1.36729000e+02 1.41726000e+02 1.41730000e+02 1.41730000e+02 1.41726000e+02 1.36729000e+02 1.36729000e+02 1.33514000e+02 7.08381000e+03
1.69457000e+02 1.72641000e+02 1.72641000e+02 1.77592000e+02 1.77596000e+02 1.77596000e+02 1.77592000e+02 1.72641000e+02 1.72641000e+02 1.69457000e+02 8.66258000e+03
2.12707000e+02 2.15860000e+02 2.15860000e+02 2.20764000e+02 2.20769000e+02 2.20769000e+02 2.20765000e+02 2.15860000e+02 2.15860000e+02 2.12707000e+02 1.05058000e+04
2.64344000e+02 2.67468000e+02 2.67468000e+02 2.72326000e+02 2.72331000e+02 2.72331000e+02 2.72326000e+02 2.67468000e+02 2.67468000e+02 2.64344000e+02 1.26437000e+04
3.25553000e+02 3.28646000e+02 3.28646000e+02 3.33459000e+02 3.33463000e+02 3.33463000e+02 3.33459000e+02 3.28646000e+02 3.28646000e+02 3.25553000e+02 1.51078000e+04
3.97616000e+02 4.00679000e+02 4.00679000e+02 4.05447000e+02 4.05452000e+02 4.05452000e+02 4.05447000e+02 4.00679000e+02 4.00679000e+02 3.97616000e+02 1.79317000e+04
4.81922000e+02 4.84956000e+02 4.84956000e+02 4.89679000e+02 4.89684000e+02 4.89684000e+02 4.89679000e+02 4.84956000e+02 4.84956000e+02 4.81922000e+02 2.11500000e+04
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.70365607e+00 5.70667183e+00 5.70669539e+00 5.70367963e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.20686817e-01
0.00000000e+00 3.55814537e-02 3.55814537e-02 5.68076695e+00 5.68385339e+00 5.68387695e+00 5.68080229e+00 3.55814537e-02 3.55814537e-02 0.00000000e+00 1.24145514e+01
0.00000000e+00 1.76373474e-01 1.76373474e-01 5.76431284e+00 5.76746996e+00 5.76749352e+00 5.76434818e+00 1.76373474e-01 1.76373474e-01 0.00000000e+00 3.44466574e+01
0.00000000e+00 4.87081242e-01 4.87081242e-01 6.01890868e+00 6.02213648e+00 6.02216004e+00 6.01894402e+00 4.87081242e-01 4.87081242e-01 0.00000000e+00 7.04072012e+01
0.00000000e+00 1.05618989e+00 1.05618989e+00 6.53296563e+00 6.53627589e+00 6.53629945e+00 6.53300097e+00 1.05618989e+00 1.05618989e+00 0.00000000e+00 1.25529699e+02
0.00000000e+00 1.99895199e+00 1.99895199e+00 7.42167146e+00 7.42505241e+00 7.42507597e+00 7.42170680e+00 1.99895199e+00 1.99895199e+00 0.00000000e+00 2.06097527e+02
0.00000000e+00 3.46135843e+00 3.46135843e+00 8.83094875e+00 8.83441216e+00 8.83444750e+00 8.83099587e+00 3.46135843e+00 3.46135843e+00 0.00000000e+00 3.19526501e+02
2.08017715e+00 5.50840938e+00 5.50840938e+00 1.08278510e+01 1.08313851e+01 1.08314086e+01 1.08278981e+01 5.50840938e+00 5.50840938e+00 2.08017715e+00 4.64327593e+02
5.00693379e+00 8.40233432e+00 8.40233432e+00 1.36720984e+01 1.36757503e+01 1.36757503e+01 1.36720984e+01 8.40233432e+00 8.40233432e+00 5.00693379e+00 6.56294649e+02
9.01820840e+00 1.23810953e+01 1.23810953e+01 1.76016530e+01 1.76053049e+01 1.76053049e+01 1.76016530e+01 1.23810953e+01 1.23810953e+01 9.01820840e+00 9.05596426e+02
1.44030660e+01 1.77337102e+01 1.77337102e+01 2.29054975e+01 2.29092672e+01 2.29092672e+01 2.29054975e+01 1.77337102e+01 1.77337102e+01 1.44030660e+01 1.22402029e+03
2.15016392e+01 2.48003588e+01 2.48003588e+01 2.99238468e+01 2.99276165e+01 2.99277343e+01 2.99238468e+01 2.48003588e+01 2.48003588e+01 2.15016392e+01 1.62483322e+03
3.07099463e+01 3.39769769e+01 3.39769769e+01 3.90526369e+01 3.90565244e+01 3.90565244e+01 3.90526369e+01 3.39769769e+01 3.39769769e+01 3.07099463e+01 2.12276294e+03
4.24844739e+01 4.57201689e+01 4.57201689e+01 5.07483544e+01 5.07523597e+01 5.07523597e+01 5.07483544e+01 4.57201689e+01 4.57201689e+01 4.24844739e+01 2.73413695e+03
5.73467360e+01 6.05513310e+01 6.05513310e+01 6.55325131e+01 6.55366362e+01 6.55366362e+01 6.55326309e+01 6.05513310e+01 6.05513310e+01 5.73467360e+01 3.47684952e+03
7.58878680e+01 7.90617164e+01 7.90617164e+01 8.39962485e+01 8.40004894e+01 8.40004894e+01 8.39963663e+01 7.90617164e+01 7.90617164e+01 7.58878680e+01 4.37036172e+03
9.87726322e+01 1.01915852e+02 1.01915852e+02 1.06804323e+02 1.06808564e+02 1.06808682e+02 1.06804441e+02 1.01915852e+02 1.01915852e+02 9.87726322e+01 5.43578383e+03
1.26743070e+02 1.29856603e+02 1.29856603e+02 1.34699484e+02 1.34703018e+02 1.34703018e+02 1.34699484e+02 1.29856603e+02 1.29856603e+02 1.26743070e+02 6.69580472e+03
1.60623212e+02 1.63706117e+02 1.63706117e+02 1.68504233e+02 1.68508945e+02 1.68508945e+02 1.68504233e+02 1.63706117e+02 1.63706117e+02 1.60623212e+02 8.17469180e+03
2.01321793e+02 2.04374069e+02 2.04374069e+02 2.09127420e+02 2.09132132e+02 2.09132132e+02 2.09127420e+02 2.04374069e+02 2.04374069e+02 2.01321793e+02 9.89824393e+03
2.49830712e+02 2.52854715e+02 2.52854715e+02 2.57563301e+02 2.57568013e+02 2.57568013e+02 2.57563301e+02 2.52854715e+02 2.52854715e+02 2.49830712e+02 1.18937443e+04
3.07238470e+02 3.10233022e+02 3.10233022e+02 3.14896843e+02 3.14901555e+02 3.14901555e+02 3.14896843e+02 3.10233022e+02 3.10233022e+02 3.07238470e+02 1.41899604e+04
3.74717207e+02 3.77683486e+02 3.77683486e+02 3.82303720e+02 3.82308432e+02 3.82308432e+02 3.82303720e+02 3.77683486e+02 3.77683486e+02 3.74717207e+02 1.68169673e+04
4.53536838e+02 4.56473667e+02 4.56473667e+02 4.61051491e+02 4.61056203e+02 4.61056203e+02 4.61051491e+02 4.56473667e+02 4.56473667e+02 4.53536838e+02 1.98061006e+04
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.52731957e+00 5.53048371e+00 5.53051147e+00 5.52734733e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.25667920e-01
0.00000000e+00 3.48590907e-02 3.48590907e-02 5.50550367e+00 5.50875108e+00 5.50877883e+00 5.50553143e+00 3.48590907e-02 3.48590907e-02 0.00000000e+00 1.21281564e+01
0.00000000e+00 1.72265131e-01 1.72265131e-01 5.58741045e+00 5.59074112e+00 5.59076887e+00 5.58745208e+00 1.72265131e-01 1.72265131e-01 0.00000000e+00 3.35701206e+01
0.00000000e+00 4.74661006e-01 4.74661006e-01 5.83542061e+00 5.83882067e+00 5.83884843e+00 5.83546224e+00 4.74661006e-01 4.74661006e-01 0.00000000e+00 6.84522485e+01
0.00000000e+00 1.02706545e+00 1.02706545e+00 6.33446630e+00 6.33794963e+00 6.33797738e+00 6.33450793e+00 1.02706545e+00 1.02706545e+00 0.00000000e+00 1.21749662e+02
0.00000000e+00 1.93976949e+00 1.93976949e+00 7.19476500e+00 7.19833159e+00 7.19835935e+00 7.19482051e+00 1.93976949e+00 1.93976949e+00 0.00000000e+00 1.99412884e+02
0.00000000e+00 3.35193279e+00 3.35193279e+00 8.55545553e+00 8.55909152e+00 8.55911927e+00 8.55551104e+00 3.35193279e+00 3.35193279e+00 0.00000000e+00 3.08436881e+02
2.00420412e+00 5.32400980e+00 5.32400980e+00 1.04789186e+01 1.04826240e+01 1.04826656e+01 1.04789741e+01 5.32400980e+00 5.32400980e+00 2.00420412e+00 4.47232922e+02
4.81749786e+00 8.10544011e+00 8.10544011e+00 1.32121930e+01 1.32159816e+01 1.32160232e+01 1.32122485e+01 8.10544011e+00 8.10544011e+00 4.81749786e+00 6.30772378e+02
8.66457667e+00 1.19209747e+01 1.19209747e+01 1.69800434e+01 1.69839292e+01 1.69839292e+01 1.69800434e+01 1.19209747e+01 1.19209747e+01 8.66457667e+00 8.68551827e+02
1.38177646e+01 1.70429098e+01 1.70429098e+01 2.20545998e+01 2.20586243e+01 2.20586243e+01 2.20547385e+01 1.70429098e+01 1.70429098e+01 1.38177646e+01 1.17156249e+03
2.05965981e+01 2.37907125e+01 2.37907125e+01 2.87556343e+01 2.87596588e+01 2.87596588e+01 2.87556343e+01 2.37907125e+01 2.37907125e+01 2.05965981e+01 1.55210703e+03
2.93719474e+01 3.25353919e+01 3.25353919e+01 3.74538230e+01 3.74579863e+01 3.74579863e+01 3.74539618e+01 3.25353919e+01 3.25353919e+01 2.93719474e+01 2.02385509e+03
4.05703605e+01 4.37034126e+01 4.37034126e+01 4.85759082e+01 4.85800716e+01 4.85802103e+01 4.85760470e+01 4.37034126e+01 4.37034126e+01 4.05703605e+01 2.60185158e+03
5.46781157e+01 5.77809142e+01 5.77809142e+01 6.26078906e+01 6.26121927e+01 6.26123315e+01 6.26080294e+01 5.77809142e+01 5.77809142e+01 5.46781157e+01 3.30259721e+03
7.22447737e+01 7.53175962e+01 7.53175962e+01 8.00994697e+01 8.01039106e+01 8.01039106e+01 8.00996085e+01 7.53175962e+01 7.53175962e+01 7.22447737e+01 4.14396659e+03
9.38866477e+01 9.69300492e+01 9.69300492e+01 1.01667097e+02 1.01671677e+02 1.01671677e+02 1.01667236e+02 9.69300492e+01 9.69300492e+01 9.38866477e+01 5.14527762e+03
1.20290966e+02 1.23304947e+02 1.23304947e+02 1.27997725e+02 1.28002305e+02 1.28002305e+02 1.27997864e+02 1.23304947e+02 1.23304947e+02 1.20290966e+02 6.32726372e+03
1.52217262e+02 1.55202376e+02 1.55202376e+02 1.59851439e+02 1.59855603e+02 1.59855603e+02 1.59851439e+02 1.55202376e+02 1.55202376e+02 1.52217262e+02 7.71201836e+03
1.90503336e+02 1.93459308e+02 1.93459308e+02 1.98063962e+02 1.98069513e+02 1.98069513e+02 1.98063962e+02 1.93459308e+02 1.93459308e+02 1.90503336e+02 9.32298114e+03
2.36061378e+02 2.38988206e+02 2.38988206e+02 2.43551227e+02 2.43555390e+02 2.43555390e+02 2.43551227e+02 2.38988206e+02 2.38988206e+02 2.36061378e+02 1.11848684e+04
2.89885038e+02 2.92784110e+02 2.92784110e+02 2.97304109e+02 2.97309661e+02 2.97309661e+02 2.97304109e+02 2.92784110e+02 2.92784110e+02 2.89885038e+02 1.33236456e+04
3.53052620e+02 3.55923937e+02 3.55923937e+02 3.60400915e+02 3.60406466e+02 3.60406466e+02 3.60400915e+02 3.55923937e+02 3.55923937e+02 3.53052620e+02 1.57664298e+04
4.26717370e+02 4.29560931e+02 4.29560931e+02 4.33996276e+02 4.34001827e+02 4.34001827e+02 4.33996276e+02 4.29560931e+02 4.29560931e+02 4.26717370e+02 1.85411571e+04
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.35643915e+00 5.35979068e+00 5.35980703e+00 5.35648820e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.30856269e-01
0.00000000e+00 3.41600456e-02 3.41600456e-02 5.33567605e+00 5.33909297e+00 5.33910932e+00 5.33570875e+00 3.41600456e-02 3.41600456e-02 0.00000000e+00 1.18499280e+01
0.00000000e+00 1.68272688e-01 1.68272688e-01 5.41599820e+00 5.41949686e+00 5.41952956e+00 5.41604724e+00 1.68272688e-01 1.68272688e-01 0.00000000e+00 3.27174187e+01
0.00000000e+00 4.62579046e-01 4.62579046e-01 5.65758589e+00 5.66116630e+00 5.66119900e+00 5.65763494e+00 4.62579046e-01 4.62579046e-01 0.00000000e+00 6.65508133e+01
0.00000000e+00 9.98747761e-01 9.98747761e-01 6.14203650e+00 6.14569865e+00 6.14573135e+00 6.14208554e+00 9.98747761e-01 9.98747761e-01 0.00000000e+00 1.18077641e+02
0.00000000e+00 1.88226521e+00 1.88226521e+00 6.97476772e+00 6.97851162e+00 6.97854431e+00 6.97481676e+00 1.88226521e+00 1.88226521e+00 0.00000000e+00 1.92928464e+02
0.00000000e+00 3.24579616e+00 3.24579616e+00 8.28838548e+00 8.29221113e+00 8.29224382e+00 8.28843453e+00 3.24579616e+00 3.24579616e+00 0.00000000e+00 2.97700390e+02
1.93077239e+00 5.14537485e+00 5.14537485e+00 1.01408466e+01 1.01447540e+01 1.01447867e+01 1.01409120e+01 5.14537485e+00 5.14537485e+00 1.93077239e+00 4.30713405e+02
4.63456982e+00 7.81828921e+00 7.81828921e+00 1.27670685e+01 1.27710577e+01 1.27710904e+01 1.27671339e+01 7.81828921e+00 7.81828921e+00 4.63456982e+00 6.06153451e+02
8.32356832e+00 1.14766499e+01 1.14766499e+01 1.63791455e+01 1.63832327e+01 1.63832327e+01 1.63793090e+01 1.14766499e+01 1.14766499e+01 8.32356832e+00 8.32889806e+02
1.32541186e+01 1.63768566e+01 1.63768566e+01 2.12336243e+01 2.12377116e+01 2.12377116e+01 2.12336243e+01 1.63768566e+01 1.63768566e+01 1.32541186e+01 1.12115198e+03
1.97262558e+01 2.28188137e+01 2.28188137e+01 2.76301315e+01 2.76343822e+01 2.76345457e+01 2.76302950e+01 2.28188137e+01 2.28188137e+01 1.97262558e+01 1.48235803e+03
2.80870832e+01 3.11500496e+01 3.11500496e+01 3.59164079e+01 3.59206587e+01 3.59206587e+01 3.59164079e+01 3.11500496e+01 3.11500496e+01 2.80870832e+01 1.92915385e+03
3.87352853e+01 4.17686602e+01 4.17686602e+01 4.64903860e+01 4.64948002e+01 4.64949637e+01 4.64905495e+01 4.17686602e+01 4.17686602e+01 3.87352853e+01 2.47543600e+03
5.21235630e+01 5.51276734e+01 5.51276734e+01 5.98052571e+01 5.98098348e+01 5.98098348e+01 5.98054206e+01 5.51276734e+01 5.51276734e+01 5.21235630e+01 3.13637298e+03
6.87624925e+01 7.17376653e+01 7.17376653e+01 7.63714340e+01 7.63761752e+01 7.63761752e+01 7.63715975e+01 7.17376653e+01 7.17376653e+01 6.87624925e+01 3.92836274e+03
8.92236313e+01 9.21700300e+01 9.21700300e+01 9.67606377e+01 9.67653789e+01 9.67653789e+01 9.67606377e+01 9.21700300e+01 9.21700300e+01 8.92236313e+01 4.86909479e+03
1.14142134e+02 1.17060086e+02 1.17060086e+02 1.21607696e+02 1.21612437e+02 1.21612601e+02 1.21607696e+02 1.17060086e+02 1.17060086e+02 1.14142134e+02 5.97746847e+03
1.44219206e+02 1.47108874e+02 1.47108874e+02 1.51613813e+02 1.51618718e+02 1.51618881e+02 1.51613976e+02 1.47108874e+02 1.47108874e+02 1.44219206e+02 7.27359291e+03
1.80223734e+02 1.83086426e+02 1.83086426e+02 1.87548041e+02 1.87552946e+02 1.87552946e+02 1.87548041e+02 1.83086426e+02 1.83086426e+02 1.80223734e+02 8.77872169e+03
2.22995726e+02 2.25830625e+02 2.25830625e+02 2.30251368e+02 2.30256273e+02 2.30256273e+02 2.30251368e+02 2.25830625e+02 2.25830625e+02 2.22995726e+02 1.05152365e+04
2.73445162e+02 2.76252268e+02 2.76252268e+02 2.80632138e+02 2.80637043e+02 2.80637043e+02 2.80632138e+02 2.76252268e+02 2.76252268e+02 2.73445162e+02 1.25065325e+04
3.32556245e+02 3.35335558e+02 3.35335558e+02 3.39674556e+02 3.39679460e+02 3.39679460e+02 3.39674556e+02 3.35335558e+02 3.35335558e+02 3.32556245e+02 1.47769533e+04
4.01380209e+02 4.04133364e+02 4.04133364e+02 4.08431490e+02 4.08436394e+02 4.08436394e+02 4.08431490e+02 4.04133364e+02 4.04133364e+02 4.01380209e+02 1.73517415e+04
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.19081269e+00 5.19431799e+00 5.19433725e+00 5.19085121e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.36258015e-01
0.00000000e+00 3.34831436e-02 3.34831436e-02 5.17103277e+00 5.17463437e+00 5.17467289e+00 5.17109055e+00 3.34831436e-02 3.34831436e-02 0.00000000e+00 1.15794949e+01
0.00000000e+00 1.64388832e-01 1.64388832e-01 5.24980576e+00 5.25348440e+00 5.25352292e+00 5.24986354e+00 1.64388832e-01 1.64388832e-01 0.00000000e+00 3.18872682e+01
0.00000000e+00 4.50822257e-01 4.50822257e-01 5.48514248e+00 5.48891742e+00 5.48893668e+00 5.48520026e+00 4.50822257e-01 4.50822257e-01 0.00000000e+00 6.47005525e+01
0.00000000e+00 9.71201643e-01 9.71201643e-01 5.95539220e+00 5.95924418e+00 5.95926344e+00 5.95544998e+00 9.71201643e-01 9.71201643e-01 0.00000000e+00 1.14508965e+02
0.00000000e+00 1.82640091e+00 1.82640091e+00 6.76136123e+00 6.76529025e+00 6.76532877e+00 6.76141901e+00 1.82640091e+00 1.82640091e+00 0.00000000e+00 1.86637868e+02
0.00000000e+00 3.14277270e+00 3.14277270e+00 8.02935601e+00 8.03338133e+00 8.03341985e+00 8.02941379e+00 3.14277270e+00 3.14277270e+00 0.00000000e+00 2.87301854e+02
1.85974557e+00 4.97227060e+00 4.97227060e+00 9.81316943e+00 9.81729105e+00 9.81732957e+00 9.81324647e+00 4.97227060e+00 4.97227060e+00 1.85974557e+00 4.14744613e+02
4.45789645e+00 7.54044345e+00 7.54044345e+00 1.23361008e+01 1.23402994e+01 1.23403379e+01 1.23361585e+01 7.54044345e+00 7.54044345e+00 4.45789645e+00 5.82402042e+02
7.99463041e+00 1.10474786e+01 1.10474786e+01 1.57982989e+01 1.58025746e+01 1.58026324e+01 1.57983760e+01 1.10474786e+01 1.10474786e+01 7.99463041e+00 7.98550122e+02
1.27111873e+01 1.57346064e+01 1.57346064e+01 2.04409171e+01 2.04453468e+01 2.04453468e+01 2.04411097e+01 1.57346064e+01 1.57346064e+01 1.27111873e+01 1.07270324e+03
1.88890699e+01 2.18832910e+01 2.18832910e+01 2.65457276e+01 2.65501573e+01 2.65501573e+01 2.65457276e+01 2.18832910e+01 2.18832910e+01 1.88890699e+01 1.41545050e+03
2.68533082e+01 2.98185624e+01 2.98185624e+01 3.44374716e+01 3.44420940e+01 3.44420940e+01 3.44374716e+01 2.98185624e+01 2.98185624e+01 2.68533082e+01 1.83848842e+03
3.69757338e+01 3.99124834e+01 3.99124834e+01 4.44880578e+01 4.44926802e+01 4.44926802e+01 4.44880578e+01 3.99124834e+01 3.99124834e+01 3.69757338e+01 2.35461907e+03
4.96778305e+01 5.25862680e+01 5.25862680e+01 5.71188928e+01 5.71237078e+01 5.71237078e+01 5.71190854e+01 5.25862680e+01 5.25862680e+01 4.96778305e+01 2.97779240e+03
6.54339695e+01 6.83140949e+01 6.83140949e+01 7.28043480e+01 7.28093556e+01 7.28093556e+01 7.28045406e+01 6.83140949e+01 6.83140949e+01 6.54339695e+01 3.72305423e+03
8.47730276e+01 8.76254188e+01 8.76254188e+01 9.20736853e+01 9.20786929e+01 9.20788855e+01 9.20738779e+01 8.76254188e+01 8.76254188e+01 8.47730276e+01 4.60652510e+03
1.08282432e+02 1.11107089e+02 1.11107089e+02 1.15513754e+02 1.15518762e+02 1.15518954e+02 1.15513947e+02 1.11107089e+02 1.11107089e+02 1.08282432e+02 5.64548115e+03
1.36607967e+02 1.39405275e+02 1.39405275e+02 1.43770724e+02 1.43775924e+02 1.43776116e+02 1.43770916e+02 1.39405275e+02 1.39405275e+02 1.36607967e+02 6.85816149e+03
1.70457434e+02 1.73227585e+02 1.73227585e+02 1.77552203e+02 1.77557596e+02 1.77557596e+02 1.77552396e+02 1.73227585e+02 1.73227585e+02 1.70457434e+02 8.26382603e+03
2.10601229e+02 2.13343838e+02 2.13343838e+02 2.17627240e+02 2.17633018e+02 2.17633018e+02 2.17629166e+02 2.13343838e+02 2.13343838e+02 2.10601229e+02 9.88271693e+03
2.57870801e+02 2.60588373e+02 2.60588373e+02 2.64831329e+02 2.64837107e+02 2.64837107e+02 2.64831329e+02 2.60588373e+02 2.60588373e+02 2.57870801e+02 1.17358852e+04
3.13164048e+02 3.15854656e+02 3.15854656e+02 3.20059092e+02 3.20064870e+02 3.20064870e+02 3.20059092e+02 3.15854656e+02 3.15854656e+02 3.13164048e+02 1.38452102e+04
3.77443964e+02 3.80107608e+02 3.80107608e+02 3.84273525e+02 3.84279303e+02 3.84279303e+02 3.84273525e+02 3.80107608e+02 3.80107608e+02 3.77443964e+02 1.62332838e+04
0.00000000e+00 0.00000000e+00 0.00000000e+00 5.03026371e+00 5.03393936e+00 5.03398474e+00 5.03030909e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.41882601e-01
0.00000000e+00 3.28278690e-02 3.28278690e-02 5.01147705e+00 5.01524346e+00 5.01528884e+00 5.01152243e+00 3.28278690e-02 3.28278690e-02 0.00000000e+00 1.13167150e+01
0.00000000e+00 1.60613217e-01 1.60613217e-01 5.08871109e+00 5.09259094e+00 5.09261363e+00 5.08877915e+00 1.60613217e-01 1.60613217e-01 0.00000000e+00 3.10794393e+01
